anio,mes,ciclo_laboral,day,dia_label,fin_de_semana,principo_mes,fin_de_mes,hora,noche,horario_bancario,delito_tipo,delito_subtipo,uso_arma,calle,cajeros_a_100,cajeros_a_200,banco,red,bancos_a_100,bancos_a_200,comisarias_a_100,comisarias_a_200,precio_m2_usd,densidad_pob,pct_hogares_nbi,barrio,comuna
2016,OCTUBRE,Ciclo laboral,4,MARTES,no,si,no,18,si,no,Robo,Robo total,NO,CALLE,no,si,Banco Galicia,BANELCO,no,si,no,no,1977,8706.488047186302,0.02054794520547945,VILLA GRAL MITRE,11
2016,OCTUBRE,Ciclo laboral,11,MARTES,no,no,no,16,no,si,Robo,Robo total,NO,CALLE,no,si,Banco Galicia,BANELCO,no,si,no,no,1977,8706.488047186302,0.02054794520547945,VILLA GRAL MITRE,11
2016,OCTUBRE,Ciclo laboral,12,MIERCOLES,no,no,no,16,no,si,Robo,Robo total,SI,CALLE,no,si,Banco Galicia,BANELCO,no,si,no,no,1977,8706.488047186302,0.02054794520547945,VILLA GRAL MITRE,11
2016,OCTUBRE,Ciclo laboral,21,VIERNES,no,no,no,16,no,si,Robo,Robo total,NO,AVENIDA,no,si,Banco Itaú,BANELCO,no,no,no,no,2101,17983.221616584615,0.1111111111111111,PATERNAL,15
2016,OCTUBRE,Ciclo laboral,7,VIERNES,no,si,no,18,si,no,Robo,Robo total,NO,CALLE,no,no,BBVA Banco Francés,BANELCO,no,no,no,no,1977,19883.915118175835,0.07090464547677261,VILLA GRAL MITRE,11
2016,OCTUBRE,Ciclo laboral,16,DOMINGO,si,no,no,23,si,no,Robo,Robo total,NO,CALLE,si,si,Banco Galicia,BANELCO,si,si,no,no,1977,8706.488047186302,0.02054794520547945,VILLA GRAL MITRE,11
2016,OCTUBRE,Ciclo laboral,10,LUNES,no,no,no,13,no,si,Robo,Robo total,NO,CALLE,no,no,BBVA Banco Francés,BANELCO,no,no,no,si,1977,21734.048165625154,0.011594202898550725,VILLA GRAL MITRE,11
2016,OCTUBRE,Ciclo laboral,25,MARTES,no,no,si,15,no,si,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2004,37660.90176644469,0.19172932330827067,FLORES,7
2016,OCTUBRE,Ciclo laboral,6,JUEVES,no,si,no,18,si,no,Robo,Robo total,NO,CALLE,no,no,CABAL COOP. LTDA.,LINK,no,no,no,no,3407,23349.644312663837,0.08,NUÑEZ,13
2016,OCTUBRE,Ciclo laboral,27,JUEVES,no,no,si,17,no,si,Robo,Robo total,NO,CALLE,no,no,Banco Galicia,BANELCO,no,no,no,no,1977,15236.237758716645,0.027777777777777776,VILLA GRAL MITRE,11
2016,OCTUBRE,Ciclo laboral,24,LUNES,no,no,si,20,si,no,Robo,Robo total,NO,CALLE,no,no,BBVA Banco Francés,BANELCO,no,no,no,no,2004,20471.77707048994,0.09620253164556962,FLORES,7
2016,NOVIEMBRE,Ciclo laboral,4,VIERNES,no,si,no,21,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Supervielle,BANELCO,no,no,no,si,1761,12448.758698949532,0.014388489208633094,VERSALLES,10
2016,NOVIEMBRE,Ciclo laboral,22,MARTES,no,no,no,15,no,si,Robo,Robo total,NO,CALLE,no,no,Banco Supervielle,BANELCO,no,no,no,si,1761,12448.758698949532,0.014388489208633094,VERSALLES,10
2016,OCTUBRE,Ciclo laboral,14,VIERNES,no,no,no,19,si,no,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2004,17191.16539562154,0.003236245954692557,FLORES,7
2016,OCTUBRE,Ciclo laboral,15,SABADO,si,no,no,14,no,no,Robo,Robo total,NO,CALLE,no,no,BBVA Banco Francés,BANELCO,no,no,no,no,2004,16371.438015879061,0.026627218934911243,FLORES,7
2016,NOVIEMBRE,Ciclo laboral,21,LUNES,no,no,no,13,no,si,Robo,Robo total,NO,CALLE,no,no,Banco Patagonia,BANELCO,no,no,no,no,1927,8102.7917489277015,0.002544529262086514,VILLA REAL,10
2016,NOVIEMBRE,Ciclo laboral,21,LUNES,no,no,no,23,si,no,Robo,Robo total,NO,AVENIDA,no,si,Banco Santander Río,BANELCO,no,si,no,no,1927,9356.653988722037,0.005865102639296188,VILLA REAL,10
2016,NOVIEMBRE,Ciclo laboral,2,MIERCOLES,no,si,no,17,no,si,Robo,Robo total,NO,CALLE,no,no,Banco Patagonia,BANELCO,no,no,no,no,1927,12559.247526033523,0,VILLA REAL,10
2016,NOVIEMBRE,Ciclo laboral,29,MARTES,no,no,si,8,no,no,Robo,Robo total,NO,CALLE,no,no,Banco Patagonia,BANELCO,no,no,no,no,1927,12559.247526033523,0,VILLA REAL,10
2016,NOVIEMBRE,Ciclo laboral,15,MARTES,no,no,no,15,no,si,Robo,Robo total,SI,CALLE,no,no,Banco Galicia,BANELCO,no,no,no,si,1761,6014.462262918952,0.003472222222222222,VERSALLES,10
2016,NOVIEMBRE,Ciclo laboral,3,JUEVES,no,si,no,6,si,no,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,1761,12506.65351073186,0.005405405405405406,VERSALLES,10
2016,NOVIEMBRE,Ciclo laboral,11,VIERNES,no,no,no,22,si,no,Robo,Robo total,SI,CALLE,si,si,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,1761,8829.76379537118,0.023255813953488372,VERSALLES,10
2016,NOVIEMBRE,Ciclo laboral,19,SABADO,si,no,no,19,si,no,Robo,Robo total,SI,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,2737,6816.659785218204,0.09271523178807947,VILLA DEVOTO,11
2016,NOVIEMBRE,Ciclo laboral,7,LUNES,no,si,no,10,no,si,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,1927,9330.685757391493,0.014164305949008499,VILLA REAL,10
2016,NOVIEMBRE,Ciclo laboral,16,MIERCOLES,no,no,no,17,no,si,Robo,Robo total,SI,CALLE,no,no,CABAL COOP. LTDA.,LINK,no,no,no,no,1761,8047.020690889305,0,VERSALLES,10
2016,NOVIEMBRE,Ciclo laboral,11,VIERNES,no,no,no,13,no,si,Robo,Robo total,SI,AVENIDA,no,no,BANCO PIANO S.A.,LINK,no,no,no,no,2737,7726.004151370016,0.008310249307479225,VILLA DEVOTO,11
2016,NOVIEMBRE,Ciclo laboral,16,MIERCOLES,no,no,no,2,si,no,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,no,no,no,no,2080,9014.441861359806,0.02880658436213992,MONTE CASTRO,10
2016,NOVIEMBRE,Ciclo laboral,21,LUNES,no,no,no,21,si,no,Robo,Robo total,NO,CALLE,no,no,CABAL COOP. LTDA.,LINK,no,no,no,no,1761,11284.657645535814,0.0034965034965034965,VERSALLES,10
2016,NOVIEMBRE,Ciclo laboral,16,MIERCOLES,no,no,no,22,si,no,Robo,Robo total,SI,CALLE,no,no,CABAL COOP. LTDA.,LINK,no,no,no,no,1761,9715.257145923506,0.00425531914893617,VERSALLES,10
2016,NOVIEMBRE,Ciclo laboral,4,VIERNES,no,si,no,21,si,no,Robo,Robo total,SI,CALLE,no,si,HSBC Bank Argentina,BANELCO,no,no,no,no,2737,6440.256043611564,0.009009009009009009,VILLA DEVOTO,11
2016,DICIEMBRE,Vacaciones,23,VIERNES,no,no,no,21,si,no,Robo,Robo total,SI,AVENIDA,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,1761,7197.057630077521,0.01060070671378092,VERSALLES,10
2016,DICIEMBRE,Vacaciones,14,MIERCOLES,no,no,no,15,no,si,Robo,Robo total,SI,CALLE,no,no,Banco Itaú,BANELCO,no,si,no,no,2173,12864.038105693453,0.014534883720930232,LINIERS,9
2016,DICIEMBRE,Vacaciones,10,SABADO,si,no,no,9,no,no,Robo,Robo total,NO,CALLE,no,no,Banco Patagonia,BANELCO,no,no,no,no,1927,7225.493978841236,0.04040404040404041,VILLA REAL,10
2016,DICIEMBRE,Vacaciones,25,DOMINGO,si,no,si,15,no,no,Robo,Robo total,NO,PASAJE,no,no,Banco Galicia,BANELCO,no,no,no,no,2737,15232.62605337237,0.017123287671232876,VILLA DEVOTO,11
2016,DICIEMBRE,Vacaciones,25,DOMINGO,si,no,si,18,si,no,Robo,Robo total,NO,CALLE,si,si,Banco Galicia,BANELCO,si,si,no,no,2737,15675.48390005211,0,VILLA DEVOTO,11
2016,DICIEMBRE,Vacaciones,23,VIERNES,no,no,no,21,si,no,Robo,Robo total,SI,PASAJE,no,no,Banco Patagonia,BANELCO,no,no,no,no,1927,12578.886719810052,0,VILLA REAL,10
2016,DICIEMBRE,Vacaciones,1,JUEVES,no,si,no,16,no,si,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2173,8093.715626980411,0.01556420233463035,LINIERS,9
2016,DICIEMBRE,Vacaciones,2,VIERNES,no,si,no,13,no,si,Robo,Robo total,NO,CALLE,si,si,Banco Santander Río,BANELCO,si,si,no,no,2737,7049.66964710979,0.003289473684210526,VILLA DEVOTO,11
2016,DICIEMBRE,Vacaciones,26,LUNES,no,no,si,14,no,si,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2737,12029.959612071378,0.006269592476489028,VILLA DEVOTO,11
2016,DICIEMBRE,Vacaciones,13,MARTES,no,no,no,15,no,si,Robo,Robo total,SI,CALLE,no,no,Banco Galicia,BANELCO,no,no,no,si,1761,8047.020690889305,0,VERSALLES,10
2016,DICIEMBRE,Vacaciones,15,JUEVES,no,no,no,15,no,si,Robo,Robo total,NO,CALLE,no,no,Banco Patagonia,BANELCO,no,no,no,no,2030,4736.446738212539,0.007434944237918215,MATADEROS,9
2016,DICIEMBRE,Vacaciones,27,MARTES,no,no,si,16,no,si,Robo,Robo total,SI,CALLE,no,no,Banco Patagonia,BANELCO,no,no,no,no,2173,12553.593658170004,0.006896551724137931,LINIERS,9
2016,DICIEMBRE,Vacaciones,20,MARTES,no,no,no,0,si,no,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2080,9014.441861359806,0.02880658436213992,MONTE CASTRO,10
2016,DICIEMBRE,Vacaciones,23,VIERNES,no,no,no,19,si,no,Robo,Robo total,NO,CALLE,no,si,Banco Patagonia,BANELCO,no,si,no,no,2030,12373.193257368779,0,MATADEROS,9
2016,DICIEMBRE,Vacaciones,29,JUEVES,no,no,si,16,no,si,Robo,Robo total,NO,PASAJE,no,no,CABAL COOP. LTDA.,LINK,no,no,no,no,1761,8047.020690889305,0,VERSALLES,10
2016,ENERO,Vacaciones,18,LUNES,no,no,no,16,no,si,Robo,Robo total,NO,CALLE,no,no,HSBC Bank Argentina,BANELCO,no,no,no,no,2737,12952.74241441217,0.016233766233766232,VILLA DEVOTO,11
2016,ENERO,Vacaciones,29,VIERNES,no,no,si,15,no,si,Robo,Robo total,NO,CALLE,no,no,HSBC Bank Argentina,BANELCO,no,no,no,no,2737,13445.573936474533,0.011904761904761904,VILLA DEVOTO,11
2016,ENERO,Vacaciones,11,LUNES,no,no,no,7,no,no,Robo,Robo total,NO,AVENIDA,no,no,HSBC Bank Argentina,BANELCO,no,si,no,no,2030,7178.2409997635505,0.010238907849829351,MATADEROS,9
2016,ENERO,Vacaciones,6,MIERCOLES,no,si,no,16,no,si,Robo,Robo total,NO,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,2737,6951.089042922419,0.004524886877828055,VILLA DEVOTO,11
2016,ENERO,Vacaciones,6,MIERCOLES,no,si,no,6,si,no,Robo,Robo total,SI,AVENIDA,no,no,BBVA Banco Francés,BANELCO,no,no,no,no,2737,9797.469852360691,0,VILLA DEVOTO,11
2016,ENERO,Vacaciones,7,JUEVES,no,si,no,13,no,si,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2173,12952.657643800254,0.004081632653061225,LINIERS,9
2016,ENERO,Vacaciones,19,MARTES,no,no,no,16,no,si,Robo,Robo total,NO,CALLE,no,si,BBVA Banco Francés,BANELCO,no,si,no,no,2737,11384.85565303154,0,VILLA DEVOTO,11
2016,ENERO,Vacaciones,13,MIERCOLES,no,no,no,20,si,no,Robo,Robo total,NO,PASAJE,no,no,BBVA Banco Francés,BANELCO,no,si,no,no,2737,11805.669275334334,0.017094017094017096,VILLA DEVOTO,11
2016,ENERO,Vacaciones,16,SABADO,si,no,no,22,si,no,Robo,Robo total,SI,AVENIDA,no,si,BANCO DE LA NACION ARGENTINA,LINK,si,si,no,no,2737,8417.069091684098,0,VILLA DEVOTO,11
2016,ENERO,Vacaciones,9,SABADO,si,no,no,10,no,no,Robo,Robo total,SI,CALLE,no,si,Banco Patagonia,BANELCO,no,si,no,no,2737,13036.782133440678,0.003968253968253968,VILLA DEVOTO,11
2016,ENERO,Vacaciones,2,SABADO,si,si,no,15,no,no,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2030,13697.118775679925,0.006349206349206349,MATADEROS,9
2016,FEBRERO,Vacaciones,18,JUEVES,no,no,no,19,si,no,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,no,no,no,si,2737,6518.158623744055,0,VILLA DEVOTO,11
2016,FEBRERO,Vacaciones,10,MIERCOLES,no,no,no,23,si,no,Robo,Robo total,NO,CALLE,no,si,Banco Santander Río,BANELCO,no,si,no,no,2737,6518.158623744055,0,VILLA DEVOTO,11
2016,FEBRERO,Vacaciones,21,DOMINGO,si,no,no,21,si,no,Robo,Robo total,SI,AVENIDA,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2030,8846.399884484403,0.006042296072507553,MATADEROS,9
2016,FEBRERO,Vacaciones,19,VIERNES,no,no,no,15,no,si,Robo,Robo total,NO,CALLE,no,no,Banco Macro,BANELCO,no,no,no,no,2247,10826.661809500038,0.022167487684729065,VILLA PUEYRREDON,12
2016,FEBRERO,Vacaciones,21,DOMINGO,si,no,no,23,si,no,Robo,Robo total,SI,CALLE,no,no,Banco Galicia,BANELCO,no,no,no,no,2030,8204.865994747657,0.06501547987616099,MATADEROS,9
2016,FEBRERO,Vacaciones,8,LUNES,no,no,no,15,no,si,Robo,Robo total,SI,AVENIDA,si,si,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,si,si,no,no,2737,5461.555433788053,0.018796992481203006,VILLA DEVOTO,11
2016,FEBRERO,Vacaciones,26,VIERNES,no,no,si,22,si,no,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2173,11557.218544240406,0,LINIERS,9
2016,FEBRERO,Vacaciones,16,MARTES,no,no,no,16,no,si,Robo,Robo total,NO,CALLE,no,no,Banco Galicia,BANELCO,no,no,no,no,2030,6835.498473611999,0.004830917874396135,MATADEROS,9
2016,FEBRERO,Vacaciones,3,MIERCOLES,no,si,no,16,no,si,Robo,Robo total,NO,CALLE,si,si,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,si,si,no,no,2030,18287.7820160217,0.021212121212121213,MATADEROS,9
2016,FEBRERO,Vacaciones,29,LUNES,no,no,si,19,si,no,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2247,12780.710240399925,0.008287292817679558,VILLA PUEYRREDON,12
2016,FEBRERO,Vacaciones,16,MARTES,no,no,no,4,si,no,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2030,7735.784859870864,0.02912621359223301,MATADEROS,9
2016,FEBRERO,Vacaciones,18,JUEVES,no,no,no,19,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,2247,12042.463965121096,0.0056179775280898875,VILLA PUEYRREDON,12
2016,MARZO,Ciclo laboral,22,MARTES,no,no,no,23,si,no,Robo,Robo total,SI,AVENIDA,no,no,Banco Santander Río,BANELCO,no,no,no,no,2737,6816.659785218204,0.09271523178807947,VILLA DEVOTO,11
2016,MARZO,Ciclo laboral,7,LUNES,no,si,no,16,no,si,Robo,Robo total,SI,AVENIDA,no,no,BANCO PIANO S.A.,LINK,no,no,no,no,2737,5698.012153063691,0.027972027972027972,VILLA DEVOTO,11
2016,ENERO,Vacaciones,27,MIERCOLES,no,no,si,12,no,si,Robo,Robo total,SI,CALLE,no,no,Banco Galicia,BANELCO,no,no,no,no,2030,8204.865994747657,0.06501547987616099,MATADEROS,9
2016,MARZO,Ciclo laboral,17,JUEVES,no,no,no,17,no,si,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2173,9968.97989872081,0.019672131147540985,LINIERS,9
2016,MARZO,Ciclo laboral,24,JUEVES,no,no,si,21,si,no,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2173,8784.2420427764,0,LINIERS,9
2016,MARZO,Ciclo laboral,3,JUEVES,no,si,no,23,si,no,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,no,no,no,no,2737,8798.509177832228,0,VILLA DEVOTO,11
2016,MARZO,Ciclo laboral,12,SABADO,si,no,no,16,no,no,Robo,Robo total,SI,AVENIDA,no,no,HSBC Bank Argentina,BANELCO,no,si,no,no,2030,7178.2409997635505,0.010238907849829351,MATADEROS,9
2016,MARZO,Ciclo laboral,12,SABADO,si,no,no,20,si,no,Robo,Robo total,SI,AVENIDA,no,no,HSBC Bank Argentina,BANELCO,no,si,no,no,2030,7178.2409997635505,0.010238907849829351,MATADEROS,9
2016,MARZO,Ciclo laboral,20,DOMINGO,si,no,no,7,no,no,Robo,Robo total,NO,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,2030,12373.193257368779,0,MATADEROS,9
2016,MARZO,Ciclo laboral,10,JUEVES,no,no,no,7,no,no,Robo,Robo total,SI,CALLE,no,si,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2173,11193.191035079271,0.006600660066006601,LINIERS,9
2016,MARZO,Ciclo laboral,5,SABADO,si,si,no,11,no,no,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2173,8388.990367694854,0,LINIERS,9
2016,MARZO,Ciclo laboral,28,LUNES,no,no,si,0,si,no,Robo,Robo total,NO,PASAJE,no,no,HSBC Bank Argentina,BANELCO,no,no,no,no,2737,13194.848204129612,0.009554140127388535,VILLA DEVOTO,11
2016,MARZO,Ciclo laboral,2,MIERCOLES,no,si,no,20,si,no,Robo,Robo total,NO,AVENIDA,no,no,Banco Itaú,BANELCO,no,no,no,no,2737,7057.563792506525,0,VILLA DEVOTO,11
2016,MARZO,Ciclo laboral,5,SABADO,si,si,no,21,si,no,Robo,Robo total,SI,CALLE,si,si,HSBC Bank Argentina,BANELCO,no,no,no,no,2737,6440.256043611564,0.009009009009009009,VILLA DEVOTO,11
2016,MARZO,Ciclo laboral,20,DOMINGO,si,no,no,8,no,no,Robo,Robo total,NO,CALLE,no,si,HSBC Bank Argentina,BANELCO,no,si,no,no,2030,8775.607031010873,0.0121580547112462,MATADEROS,9
2016,MARZO,Ciclo laboral,22,MARTES,no,no,no,9,no,no,Robo,Robo total,SI,CALLE,si,si,Banco Galicia,BANELCO,no,no,no,no,2030,5616.407860995491,0.0034965034965034965,MATADEROS,9
2016,MARZO,Ciclo laboral,6,DOMINGO,si,si,no,0,si,no,Robo,Robo total,SI,CALLE,no,no,CAJERO EXPRESS,LINK,no,no,no,no,2121,9860.605026476087,0.02570093457943925,VILLA LURO,10
2016,MARZO,Ciclo laboral,3,JUEVES,no,si,no,14,no,si,Robo,Robo total,NO,CALLE,no,no,CAJERO EXPRESS,LINK,no,no,no,no,2121,14744.792684915516,0.009404388714733543,VILLA LURO,10
2016,ABRIL,Ciclo laboral,4,LUNES,no,si,no,16,no,si,Robo,Robo total,SI,CALLE,no,no,Banco Itaú,BANELCO,no,no,no,no,2030,9023.588632979752,0.020905923344947737,MATADEROS,9
2016,ABRIL,Ciclo laboral,9,SABADO,si,no,no,10,no,no,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2737,8417.069091684098,0,VILLA DEVOTO,11
2016,ABRIL,Ciclo laboral,15,VIERNES,no,no,no,0,si,no,Robo,Robo automotor,SI,CALLE,no,no,HSBC Bank Argentina,BANELCO,no,no,no,no,2030,8775.607031010873,0.0121580547112462,MATADEROS,9
2016,ABRIL,Ciclo laboral,28,JUEVES,no,no,si,15,no,si,Robo,Robo total,NO,AVENIDA,si,si,Banco Patagonia,BANELCO,si,si,no,no,2737,13036.782133440678,0.003968253968253968,VILLA DEVOTO,11
2016,MAYO,Ciclo laboral,3,MARTES,no,si,no,14,no,si,Robo,Robo total,NO,CALLE,no,no,HSBC Bank Argentina,BANELCO,no,no,no,no,2737,11175.719881843008,0.010714285714285714,VILLA DEVOTO,11
2016,MAYO,Ciclo laboral,13,VIERNES,no,no,no,5,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Itaú,BANELCO,no,no,no,no,2030,7178.2409997635505,0.010238907849829351,MATADEROS,9
2016,MAYO,Ciclo laboral,20,VIERNES,no,no,no,14,no,si,Robo,Robo total,SI,CALLE,no,no,Banco Itaú,BANELCO,no,no,no,no,2030,7178.2409997635505,0.010238907849829351,MATADEROS,9
2016,MAYO,Ciclo laboral,22,DOMINGO,si,no,no,13,no,no,Robo,Robo total,SI,CALLE,no,no,Banco Itaú,BANELCO,no,no,no,no,2030,7178.2409997635505,0.010238907849829351,MATADEROS,9
2016,MAYO,Ciclo laboral,31,MARTES,no,no,si,10,no,si,Robo,Robo total,NO,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,2737,10433.254336418606,0.014084507042253521,VILLA DEVOTO,11
2016,MAYO,Ciclo laboral,24,MARTES,no,no,si,19,si,no,Robo,Robo total,SI,PASAJE,no,no,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,no,no,no,no,1927,9330.685757391493,0.014164305949008499,VILLA REAL,10
2016,MAYO,Ciclo laboral,22,DOMINGO,si,no,no,7,no,no,Robo,Robo total,NO,CALLE,no,si,Banco Itaú,BANELCO,si,si,no,no,2030,7178.2409997635505,0.010238907849829351,MATADEROS,9
2016,MAYO,Ciclo laboral,30,LUNES,no,no,si,22,si,no,Robo,Robo total,NO,CALLE,no,no,HSBC Bank Argentina,BANELCO,no,no,no,no,2737,10058.42833269535,0.0035460992907801418,VILLA DEVOTO,11
2016,MAYO,Ciclo laboral,28,SABADO,si,no,si,21,si,no,Robo,Robo total,NO,AVENIDA,no,no,BANCO PIANO S.A.,LINK,no,no,no,no,2737,8798.509177832228,0,VILLA DEVOTO,11
2016,MAYO,Ciclo laboral,1,DOMINGO,si,si,no,20,si,no,Robo,Robo total,NO,CALLE,no,si,HSBC Bank Argentina,BANELCO,no,no,no,no,2737,6440.256043611564,0.009009009009009009,VILLA DEVOTO,11
2016,MAYO,Ciclo laboral,8,DOMINGO,si,no,no,19,si,no,Robo,Robo total,SI,CALLE,si,si,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2173,8725.97533300473,0,LINIERS,9
2016,MAYO,Ciclo laboral,24,MARTES,no,no,si,19,si,no,Robo,Robo total,SI,CALLE,no,no,CABAL COOP. LTDA.,LINK,no,no,no,no,1761,9715.257145923506,0.00425531914893617,VERSALLES,10
2016,MAYO,Ciclo laboral,25,MIERCOLES,no,no,si,10,no,si,Robo,Robo total,NO,CALLE,no,no,CABAL COOP. LTDA.,LINK,no,no,no,no,1761,9715.257145923506,0.00425531914893617,VERSALLES,10
2016,MAYO,Ciclo laboral,5,JUEVES,no,si,no,19,si,no,Robo,Robo total,SI,CALLE,no,si,Banco Santander Río,BANELCO,no,si,no,no,2737,6332.394640795139,0,VILLA DEVOTO,11
2016,JUNIO,Ciclo laboral,6,LUNES,no,si,no,15,no,si,Robo,Robo total,SI,AVENIDA,si,si,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2030,5616.407860995491,0.0034965034965034965,MATADEROS,9
2016,JUNIO,Ciclo laboral,13,LUNES,no,no,no,20,si,no,Robo,Robo total,NO,CALLE,no,no,Banco Santander Río,BANELCO,no,no,no,no,2737,6518.158623744055,0,VILLA DEVOTO,11
2016,JUNIO,Ciclo laboral,6,LUNES,no,si,no,16,no,si,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2030,11600.217150610726,0.004310344827586207,MATADEROS,9
2016,JUNIO,Ciclo laboral,13,LUNES,no,no,no,20,si,no,Robo,Robo total,SI,CALLE,no,no,HSBC Bank Argentina,BANELCO,no,no,no,no,2737,11213.411039368166,0.02214022140221402,VILLA DEVOTO,11
2016,JUNIO,Ciclo laboral,13,LUNES,no,no,no,17,no,si,Robo,Robo total,NO,AVENIDA,no,si,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2030,8846.399884484403,0.006042296072507553,MATADEROS,9
2016,JUNIO,Ciclo laboral,6,LUNES,no,si,no,18,si,no,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,no,no,no,no,2737,5461.555433788053,0.018796992481203006,VILLA DEVOTO,11
2016,JUNIO,Ciclo laboral,24,VIERNES,no,no,si,18,si,no,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,no,no,no,no,2737,5461.555433788053,0.018796992481203006,VILLA DEVOTO,11
2016,JUNIO,Ciclo laboral,23,JUEVES,no,no,no,20,si,no,Robo,Robo total,SI,PASAJE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2247,11618.616225710903,0,VILLA PUEYRREDON,12
2016,JUNIO,Ciclo laboral,15,MIERCOLES,no,no,no,13,no,si,Robo,Robo total,NO,CALLE,no,si,BANCO DE LA PROVINCIA DE BUENOS AIRES,LINK,no,si,no,no,2737,5461.555433788053,0.018796992481203006,VILLA DEVOTO,11
2016,JUNIO,Ciclo laboral,1,MIERCOLES,no,si,no,17,no,si,Robo,Robo total,SI,CALLE,no,no,Banco Galicia,BANELCO,no,no,no,no,2030,8846.399884484403,0.006042296072507553,MATADEROS,9
2016,JUNIO,Ciclo laboral,15,MIERCOLES,no,no,no,19,si,no,Robo,Robo total,SI,CALLE,no,no,Banco Galicia,BANELCO,no,no,no,no,2030,8846.399884484403,0.006042296072507553,MATADEROS,9
2016,JUNIO,Ciclo laboral,15,MIERCOLES,no,no,no,17,no,si,Robo,Robo total,SI,CALLE,no,no,BANCO DE LA NACION ARGENTINA,LINK,no,no,no,no,2121,11041.834119722304,0.0034482758620689655,VILLA LURO,10
2016,JULIO,Ciclo laboral,8,VIERNES,no,no,no,18,si,no,Robo,Robo total,NO,CALLE,si,si,Banco Galicia,BANELCO,no,no,no,no,1761,6014.462262918952,0.003472222222222222,VERSALLES,10
2016,JULIO,Ciclo laboral,1,VIERNES,no,si,no,7,no,no,Robo,Robo total,SI,CALLE,no,no,CABAL COOP. LTDA.,LINK,no,no,no,no,1761,6014.462262918952,0.003472222222222222,VERSALLES,10
2016,JULIO,Ciclo laboral,29,VIERNES,no,no,si,16,no,si,Robo,Robo total,NO,CALLE,no,no,BANCO DE LA CIUDAD DE BUENOS AIRES,LINK,no,no,no,no,2173,8784.2420427764,0,LINIERS,9
